Ngày giao,Mã giao dịch,Mã thuê bao,Dịch vụ,Người thực hiện,MW001114157,Ngày hoàn công,Nội dung vướng mắc,,,,,
17/07/2026 08:31,VNP-LD/00075652,fbr00iiup,Fiber,Ngô Thị Minh Phương,Đã hoàn công,20/07/2026 08:24,Lh các đơn vị để thực hiện kt 0913128356 + 	0943225958	,,,,,
17/07/2026 10:09,VNP-TD/00096799,MW000013667,Metronet NT,Đào Anh Vũ,Đã hoàn công,20/07/2026 08:11,Chuyển VTT thực hiện,,,,,
17/07/2026 10:22,51723,,Internet trực tiếp,Lê Đức Vinh,Đang xử lý,,Đã chuyển VTT,,,,,
17/07/2026 10:24,51724,,Megawan NT,Lương Tuấn Thanh,Đang xử lý,,,,,,,
17/07/2026 10:33,51725,,Internet trực tiếp,Đăng Văn Minh,Đang xử lý,,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 10:37,51726,,Internet trực tiếp,Đăng Văn Minh,Đã hoàn công,17/07/2026 16:27,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 10:37,51727,,Internet trực tiếp,Đăng Văn Minh,Đã hoàn công,17/07/2026 16:26,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 10:48,VNP-LD/00075666,tshph10645,Fiber,Tạ Lê Hoa,Đang xử lý,,Lh các đơn vị để thực hiện ,,,,,
17/07/2026 10:50,NAN-LD/00921761,dia000t2s,Internet trực tiếp,Lê Đức Vinh,Đang xử lý,,Đã chuyển VTT,,,,,
17/07/2026 10:53,VNP-LD/00075670,cmcghn44dodonghn,Fiber,Tạ Lê Hoa,Đang xử lý,,Lh các đơn vị để thực hiện ,,,,,
17/07/2026 11:16,VNP-TD/00096800,MN001210840,Metronet NT,Vũ Thế Ninh,Đã hoàn công,20/07/2026 08:17,,,,,,
17/07/2026 11:20,VNP-DC/00015913,MW000021816,Megawan NT,Vũ Thế Ninh,Đã hoàn công,20/07/2026 08:17,,,,,,
17/07/2026 11:22,VNP-LD/00075673,vcm2cjj,Fiber,Lý Bích Hằng,Đã hoàn công,20/07/2026 14:26,,,,,,
17/07/2026 11:22,VNP-LD/00075673,vcm2cou,Fiber,Lý Bích Hằng,Đã hoàn công,20/07/2026 14:26,,,,,,
17/07/2026 11:22,VNP-LD/00075673,vcm2cgo,Fiber,Lý Bích Hằng,Đang xử lý,,Đã báo đơn vị thi công,,,,,
17/07/2026 11:23,VNP-LD/00075657,mwk000t2f,Megawan NT,Đăng Văn Minh,Đã hoàn công,20/07/2026 14:26,,,,,,
17/07/2026 11:23,VNP-LD/00075660,mwk000t2q,Megawan NT,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:22,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 11:23,VNP-LD/00075664,mwk000t3i,Megawan NT,Đăng Văn Minh,Đang xử lý,,"Mr Thọ tổ trưởng TKTĐB báo tổ đang quá nhiều việc chưa bố trí được nhân sự triển khai, hẹn chiều 20/7 bố trí nhân sự triển khai",,,,,
17/07/2026 11:23,VNP-LD/00075667,mwk000t3s,Megawan NT,Đăng Văn Minh,Đang xử lý,,"Mr Thọ tổ trưởng TKTĐB báo tổ đang quá nhiều việc chưa bố trí được nhân sự triển khai, hẹn chiều 20/7 bố trí nhân sự triển khai",,,,,
17/07/2026 11:23,VNP-LD/00075668,mwk000t44,Megawan NT,Đăng Văn Minh,Đang xử lý,,"Mr Thọ tổ trưởng TKTĐB báo tổ đang quá nhiều việc chưa bố trí được nhân sự triển khai, hẹn chiều 20/7 bố trí nhân sự triển khai",,,,,
17/07/2026 11:24,HK7/TD/260717/00051,MW001294576,Megawan LT,Đoàn Hải Hà,Đang xử lý,,"Mr Thọ tổ trưởng TKTĐB báo tổ đang quá nhiều việc chưa bố trí được nhân sự triển khai, hẹn chiều 20/7 bố trí nhân sự triển khai",,,,,
17/07/2026 11:24,HK7/TD/260717/00049,MW001294570,Megawan LT,Đoàn Hải Hà,Đã hoàn công,17/07/2026 13:56,,,,,,
17/07/2026 11:24,HK7/TD/260717/00048,MW001294564,Megawan LT,Đoàn Hải Hà,Đã hoàn công,17/07/2026 13:56,,,,,,
17/07/2026 11:24,HK7/TD/260717/00044,MW001294549,Megawan LT,Đoàn Hải Hà,Đã hoàn công,17/07/2026 13:56,,,,,,
17/07/2026 13:51,VNP-LD/00075680,vcm2cnl,Fiber,Đăng Văn Minh,Đã hoàn công,17/07/2026 13:56,,,,,,
17/07/2026 13:51,VNP-LD/00075680,vcm2cmi,Fiber,Đăng Văn Minh,Đang xử lý,,"Khách hàng_Khách hàng chưa xong hạ tầng_Thoái trả do: cửa hàng mới đang tháo dỡ để sửa chữa, chưa triển khai được",,,,,
17/07/2026 13:51,VNP-LD/00075680,vcm2cbq,Fiber,Đăng Văn Minh,Đang xử lý,,"Khách hàng_Khách hàng chưa xong hạ tầng_đã kéo cáp xong, cửa hàng đang sửa chữa, chưa có điện",,,,,
17/07/2026 13:51,VNP-LD/00075680,vcm2cmx,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:24,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 13:55,VNP-LD/00075678,mwk000tch,Megawan NT,Vũ Thế Ninh,Đang xử lý,,"Khách hàng_Khách hàng chưa xong hạ tầng_cửa hàng đang sửa chữa, chưa có điện",,,,,
17/07/2026 13:55,VNP-LD/00075676,mwk000tbo,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
17/07/2026 13:55,VNP-LD/00075677,mwk000tc7,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
17/07/2026 13:55,VNP-LD/00075674,mwk000t4n,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
17/07/2026 13:55,VNP-LD/00075675,mwk000t8l,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
17/07/2026 14:01,VNP-TD/00096801,MW000013660,Megawan NT,Đào Anh Vũ,Đang xử lý,,Đã báo đơn vị thi công,,,,,
17/07/2026 14:03,VNP-DC/00015917,mnk000h7h,Metronet NT,Đoàn Hải Hà,Đang xử lý,,Chuyển VTT thực hiện,,,,,
17/07/2026 14:06,VNP-LD/00075684,vcm2cmk,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:56,Báo VPC dịch chuyển cho khách hàng,,,,,
17/07/2026 14:08,VNP-TD/00096803,MW000013749,Megawan NT,Đào Anh Vũ,Đã hoàn công,20/07/2026 08:24,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 14:08,VNP-TD/00096802,MW000013666,Megawan NT,Đào Anh Vũ,Đã hoàn công,20/07/2026 08:12,Chuyển VTT thực hiện,,,,,
17/07/2026 15:21,VNP-LH/00002616,MN000014247,Metronet LT,Đoàn Hải Hà,Đã hoàn công,20/07/2026 08:13,Chuyển VTT thực hiện,,,,,
17/07/2026 16:33,VNP-DC/00015918,lci0058000040942,Fiber,Vũ Thế Ninh,Đã hoàn công,20/07/2026 16:45,Đã chuyển port xong cho khách hàng. Lỗi phiếu chưa hoàn công được,,,,,
17/07/2026 16:37,VNP-TL/00067176,tramsac-hno0040,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:17,Đã báo đơn vị thi công,,,,,
17/07/2026 16:37,VNP-TL/00067178,tramsac-hno0104,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:38,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 16:37,VNP-TL/00067180,tramsac_hno0371,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:38,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 16:37,VNP-TL/00067191,tramsac_ybi0030,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:37,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 16:37,VNP-TL/00067192,tramsac-qni0068,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:20,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 16:37,VNP-LD/00075695,fbr00ilhy,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 08:20,Đã chuyển yêu cầu đến VTT,,,,,
17/07/2026 16:37,VNP-LD/00075687,vcm2cjn,Fiber,Đăng Văn Minh,Đang xử lý,,"kỹ thuật khảo sát rồi, báo lại là chưa có hạ tầng cáp vào khu này, Đang phối hợp với Hạ Tầng để tìm phương án kéo cáp",,,,,
17/07/2026 16:37,VNP-LD/00075687,vcm2cpo,Fiber,Đăng Văn Minh,Đang xử lý,,"KTV đến triển khai khách hàng đóng cửa không vào triển khai được, KTV dự kiến chiều 20/7 quay lại",,,,,
17/07/2026 16:40,VNP-TD/00096813,MW000013792,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Khách hàng_Khách hàng chưa xong hạ tầng_cửa hàng mới đang phá dỡ để sửa chữa chưa biết khi nào xong,,,,,
17/07/2026 16:40,VNP-TD/00096814,MW000013793,Megawan NT,Đoàn Hải Hà,Đang xử lý,,"Lỗi phiếu về SLA, đang nhờ IT map và giao",,,,,
17/07/2026 16:40,VNP-TD/00096810,MW000013799,Megawan NT,Đoàn Hải Hà,Đang xử lý,,"Lỗi phiếu về SLA, đang nhờ IT map và giao",,,,,
17/07/2026 16:40,VNP-TD/00096811,MW000013794,Megawan NT,Đoàn Hải Hà,Đang xử lý,,"Lỗi phiếu về SLA, đang nhờ IT map và giao",,,,,
17/07/2026 16:40,VNP-TD/00096812,MW000013797,Megawan NT,Đoàn Hải Hà,Đang xử lý,,"Lỗi phiếu về SLA, đang nhờ IT map và giao",,,,,
17/07/2026 16:43,VNP-TD/00096809,MW000013736,Megawan NT,Vũ Thế Ninh,Đã hoàn công,20/07/2026 14:15,,,,,,
17/07/2026 16:43,VNP-TD/00096807,MW000013737,Megawan NT,Vũ Thế Ninh,Đã hoàn công,20/07/2026 08:17,,,,,,
17/07/2026 16:43,VNP-TD/00096808,MW000013739,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Lỗi phiếu bán chéo TNN đang nhờ IT xử lý,,,,,
17/07/2026 16:43,VNP-TD/00096806,MW000013735,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Lỗi phiếu bán chéo TNN đang nhờ IT xử lý,,,,,
17/07/2026 16:45,VNP-TD/00096805,MW000013756,Megawan NT,Nguyễn Duy Thành,Đang xử lý,,Lỗi phiếu bán chéo TNN đang nhờ IT xử lý,,,,,
17/07/2026 16:45,VNP-TD/00096804,MW000013753,Megawan NT,Nguyễn Duy Thành,Đã hoàn công,20/07/2026 08:22,đã báo các đơn vị,,,,,
17/07/2026 16:47,VNP-TD/00096815,MW000013304,Megawan NT,Lê Đức Vinh,Đã hoàn công,20/07/2026 08:22,đã báo các đơn vị,,,,,
17/07/2026 16:47,VNP-LD/00075700,mwk000tfk,Megawan NT,Lê Đức Vinh,Đang xử lý,,"Khách hàng mới chỉ yêu cầu kéo cáp chờ. Các thiết bị, vật tư, hạ tầng bên Khách hàng 01 tháng nữa mới hoàn thiện. Lúc đó mới lắp đặt. ",,,,,
17/07/2026 16:48,VNP-LD/00075698,mwk000tfa,Megawan LT,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,,,,,
17/07/2026 16:49,51730,,Megawan LT,Đào Anh Vũ,Đang xử lý,,Chuyển SOC/ VTT thực hiện ,,,,,
17/07/2026 16:56,HPG-TD/00909521,DI001044952,Internet trực tiếp,Đoàn Hải Hà,Đang xử lý,,Chuyển VTT thực hiện,,,,,
17/07/2026 16:56,VNP-LD/00075691,dia000tdm,Internet trực tiếp,Đoàn Hải Hà,Đã hoàn công,20/07/2026 14:15,,,,,,
17/07/2026 16:59,VNP-LD/00075705,mnk0014jl,Metronet NT,Đoàn Hải Hà,Đã hoàn công,20/07/2026 08:57,,,,,,
17/07/2026 16:59,VNP-LD/00075703,mnk0014ja,Metronet NT,Đoàn Hải Hà,Đang xử lý,,Báo HBH triển khai kênh cho Công An Tỉnh,,,,,
17/07/2026 16:59,V06/DC/260717/00032,MN001311019,Metronet LT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
17/07/2026 16:59,V06/DC/260716/00053,MN001311027,Metronet LT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
20/07/2026 08:18,VNP-LD/00075727,mnk0014jx,Metronet LT,Lương Tuấn Thanh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
20/07/2026 08:46,VNP-LD/00075673,vcm2cgx,Fiber,Ngô Thị Minh Phương,Đang xử lý,,"Phiếu chuyển cuối ngày Thứ 7 nên chưa triển khai được.
 - Trời đang mưa to nên khoảng chiều ngớt sẽ triển khai",,,,,
20/07/2026 08:46,VNP-LD/00075736,fbr00itc9,Fiber,Ngô Thị Minh Phương,Đang xử lý,,LH các đơn vị để thực hiện ,,,,,
20/07/2026 08:46,VNP-LD/00075293,fbr00hsx3,Fiber,Ngô Thị Minh Phương,Đã hoàn công,20/07/2026 14:40,LH các đơn vị để thực hiện kt 0945017799 +0913286426,,,,,
20/07/2026 08:46,VNP-LD/00075729,fbr00irir,Fiber,Ngô Thị Minh Phương,Đang xử lý,,LH các đơn vị để thực hiện kt 0916855588 +0915043388,,,,,
20/07/2026 08:46,VNP-LD/00075728,fbr00irin,Fiber,Ngô Thị Minh Phương,Đã hoàn công,20/07/2026 14:40,LH các đơn vị để thực hiện ,,,,,
20/07/2026 08:46,VNP-LD/00075714,fbr00in6q,Fiber,Ngô Thị Minh Phương,Đã hoàn công,20/07/2026 10:44,LH các đơn vị để thực hiện ,,,,,
20/07/2026 08:46,VNP-LD/00075712,fbr00in60,Fiber,Ngô Thị Minh Phương,Đã hoàn công,20/07/2026 10:44,"thoái trả Sai thông tin KH, địa chỉ đúng: dọc trục chính Thôn 7 xã Hát Môn, TP Hà Nội",,,,,
20/07/2026 08:46,VNP-LD/00075716,fbr00ina3,Fiber,Ngô Thị Minh Phương,Đã hoàn công,20/07/2026 10:45,thoái trả chờ thông cổng dẫn tín hiệu,,,,,
20/07/2026 08:46,VNP-LD/00075717,fbr00inaa,Fiber,Ngô Thị Minh Phương,Đang xử lý,,LH các đơn vị để thực hiện ,,,,,
20/07/2026 08:46,VNP-LD/00075722,fbr00inb9,Fiber,Ngô Thị Minh Phương,Đã hoàn công,20/07/2026 14:41,Thoái trả,,,,,
20/07/2026 08:47,51740,,Fiber,Lý Bích Hằng,Đã hoàn công,20/07/2026 10:45,LH các đơn vị để thực hiện ,,,,,
20/07/2026 08:47,51739,,Fiber,Lý Bích Hằng,,,Nguyễn Văn Chiến         0941992222 báo gọi Phong 0916888573 ( địa bàn 2),941992222,,,,
20/07/2026 08:49,51735,,Fiber,Tạ Lê Hoa,,,,,,,,
20/07/2026 08:49,VNP-LD/00075708,gsmocp1,Fiber,Tạ Lê Hoa,Đang xử lý,,Lh các đơn vị để thực hiện ,,,,,
20/07/2026 08:49,51733,,Fiber,Tạ Lê Hoa,Đang xử lý,,20/7 gọi anh ,,,,,
20/07/2026 09:24,VNP-TD/00096819,MW000013714,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về PTO kênh trắng chưa giao thi công được,,,,,
20/07/2026 09:24,VNP-TD/00096820,MW000013720,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về PTO kênh trắng chưa giao thi công được,,,,,
20/07/2026 09:24,VNP-TD/00096821,MW000013725,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về PTO kênh trắng chưa giao thi công được,,,,,
20/07/2026 09:24,VNP-TD/00096822,MW000013717,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về PTO kênh trắng chưa giao thi công được,,,,,
20/07/2026 09:24,VNP-TD/00096823,MW000013715,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về PTO kênh trắng chưa giao thi công được,,,,,
20/07/2026 09:24,VNP-TD/00096824,MW000013716,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về PTO kênh trắng chưa giao thi công được,,,,,
20/07/2026 09:25,VNP-LD/00075740,vcm2cij,Fiber,Đăng Văn Minh,Đang xử lý,,Lỗi phiếu; Về PTO kênh trắng chưa giao thi công được,,,,,
20/07/2026 09:25,VNP-LD/00075740,vcm2coq,Fiber,Đăng Văn Minh,Đang xử lý,,Đã chuyển yêu cầu đến VTT,,,,,
20/07/2026 09:25,VNP-LD/00075740,vcm2coi,Fiber,Đăng Văn Minh,Đang xử lý,,Đã chuyển yêu cầu đến VTT,,,,,
20/07/2026 09:25,VNP-LD/00075740,vcm2cni,Fiber,Đăng Văn Minh,Đang xử lý,,Đã chuyển yêu cầu đến VTT,,,,,
20/07/2026 09:25,VNP-LD/00075740,vcm2cnb,Fiber,Đăng Văn Minh,Đang xử lý,,Đã chuyển yêu cầu đến VTT,,,,,
20/07/2026 09:25,VNP-LD/00072424,vcm2bvb,Fiber,Lý Bích Hằng,Đang xử lý,,Đã chuyển yêu cầu đến VTT,,,,,
20/07/2026 09:25,VNP-LD/00075738,vcm2coj,Fiber,Lương Tuấn Thanh,Đã hoàn công,20/07/2026 11:27,,,,,,
20/07/2026 09:25,VNP-LD/00075738,vcm2cip,Fiber,Lương Tuấn Thanh,,,,,,,,
20/07/2026 09:29,VNP-LD/00075177,vcm2cld,Fiber,Tạ Lê Hoa,,,,,,,,
20/07/2026 09:29,VNP-LD/00075745,vcm2cmc,Fiber,Tạ Lê Hoa,Đang xử lý,,20/7 gọi anh Nguyễn Đình Nam - 0945015015 đã kéo dây cho KH rồi,,,,,
20/07/2026 13:32,V06/LD/260720/02518,dia000thy,Internet trực tiếp,Nguyễn Duy Thành,Đang xử lý,,,,,,,
20/07/2026 13:32,V06/LD/260720/02518,dia000ti3,Internet trực tiếp,Nguyễn Duy Thành,Đang xử lý,,,,,,,
20/07/2026 13:34,VNP-TD/00096852,MW000013286,Megawan NT,Lê Đức Vinh,Đã hoàn công,20/07/2026 16:33,,,,,,
20/07/2026 13:34,VNP-TD/00096854,MW000013291,Megawan NT,Lê Đức Vinh,Đã hoàn công,20/07/2026 16:33,Đã chuyển VTT,,,,,
20/07/2026 13:34,VNP-TD/00096856,MW000013294,Megawan NT,Lê Đức Vinh,Đã hoàn công,20/07/2026 16:33,Đã chuyển VTT,,,,,
20/07/2026 13:34,VNP-TD/00096850,MW000013289,Megawan NT,Lê Đức Vinh,Đã hoàn công,20/07/2026 16:34,Đã chuyển VTT,,,,,
20/07/2026 13:36,VNP-TD/00096861,MW000013782,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Báo HBH nâng cấp,,,,,
20/07/2026 13:36,VNP-TD/00096826,MW000013786,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về HBH kênh trắng chưa giao thi công được,,,,,
20/07/2026 13:38,VNP-TD/00096831,MW000286223,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,,,,,
20/07/2026 13:38,VNP-TD/00096832,MW000013803,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:38,VNP-TD/00096842,MW000013627,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:38,VNP-TD/00096843,MW000013806,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:38,VNP-TD/00096845,MW000013801,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:38,VNP-TD/00096846,MW000013800,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:38,VNP-TD/00096847,MW000013805,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:39,VNP-TD/00096825,MW000013709,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu; Về VPC kênh trắng chưa giao thi công được,,,,,
20/07/2026 13:40,VNP-TD/00096848,MW001112330,Megawan NT,Nguyễn Duy Thành,Đang xử lý,,Lỗi phiếu; Về VPC kênh trắng chưa giao thi công được,,,,,
20/07/2026 13:40,VNP-TD/00096827,MW000013746,Megawan NT,Nguyễn Duy Thành,Đã hoàn công,20/07/2026 14:07,,,,,,
20/07/2026 13:40,VNP-TD/00096828,MW000013778,Megawan NT,Nguyễn Duy Thành,Đang xử lý,,,,,,,
20/07/2026 13:40,VNP-TD/00096829,MW000013776,Megawan NT,Nguyễn Duy Thành,Đang xử lý,,,,,,,
20/07/2026 13:40,VNP-TD/00096830,MW000013772,Megawan NT,Nguyễn Duy Thành,Đang xử lý,,,,,,,
20/07/2026 13:41,VNP-TD/00096797,MW000019783,Megawan NT,Đào Anh Vũ,Đang xử lý,,"Phiếu kênh trắng, cho bán chéo hỗ trợ MAP kênh",,,,,
20/07/2026 13:41,VNP-TL/00067218,MW000020326,Megawan NT,Đào Anh Vũ,Đang xử lý,,"Phiếu kênh trắng, cho bán chéo hỗ trợ MAP kênh",,,,,
20/07/2026 13:42,VNP-TL/00067215,MW000387646,Megawan NT,Đăng Văn Minh,,,,,,,,
20/07/2026 13:43,51755,,Megawan NT,Đăng Văn Minh,,,,,,,,
20/07/2026 13:43,51754,,Megawan NT,Đăng Văn Minh,,,,,,,,
20/07/2026 13:43,51753,,Megawan NT,Đăng Văn Minh,,,,,,,,
20/07/2026 13:46,VNP-TD/00096838,CQ000023696,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:46,VNP-TD/00096839,LL000025275,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:46,VNP-TD/00096840,LL001041177,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:46,VNP-TD/00096841,LL001041171,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 13:55,VNP-LD/00075774,fbr00iuvx,Fiber,Đăng Văn Minh,,,,,,,,
20/07/2026 13:59,VNP-LD/00075769,fbr00iuoc,Fiber,Ngô Thị Minh Phương,Đang xử lý,,LH các đơn vị để thực hiện ,,,,,
20/07/2026 13:59,VNP-LD/00075765,fbr00iuki,Fiber,Ngô Thị Minh Phương,Đang xử lý,,LH các đơn vị để thực hiện ,,,,,
20/07/2026 13:59,VNP-LD/00075763,fbr00iudy,Fiber,Đăng Văn Minh,Đang xử lý,,LH các đơn vị để thực hiện ,,,,,
20/07/2026 13:59,VNP-LD/00075759,fbr00iu9u,Fiber,Ngô Thị Minh Phương,Đang xử lý,,LH các đơn vị để thực hiện ,,,,,
20/07/2026 13:59,VNP-LD/00075750,fbr00itym,Fiber,Ngô Thị Minh Phương,Đang xử lý,,LH các đơn vị để thực hiện ,,,,,
20/07/2026 14:03,VNP-TD/00096833,MW000389304,Metronet LT,Đoàn Hải Hà,Đã hoàn công,20/07/2026 14:36,LH các đơn vị để thực hiện ,,,,,
20/07/2026 14:06,VNP-TD/00096835,MW000389276,Metronet LT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 14:07,VNP-TD/00096837,MN001261102,Metronet LT,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,,,,,
20/07/2026 14:07,VNP-TD/00096836,MW000391208,Metronet LT,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,,,,,
20/07/2026 14:07,VNP-TD/00096834,MW000391201,Metronet LT,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,,,,,
20/07/2026 14:21,VNP-TD/00096875,MW000389272,Metronet LT,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,,,,,
20/07/2026 14:22,VNP-TD/00096877,MW000391204,Metronet LT,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,,,,,
20/07/2026 14:24,51751,,Metronet NT,Đăng Văn Minh,,,,,,,,
20/07/2026 14:25,VNP-LD/00075777,tshti0207,Fiber,Lý Bích Hằng,,,Phan Cẩm Tú - 0919079678,,,,,
20/07/2026 14:32,VNP-LD/00075779,fbr00iv8a,Fiber,Đăng Văn Minh,,,,,,,,
20/07/2026 14:33,VNP-LD/00075775,fbr00iv4i,Fiber,Đăng Văn Minh,,,,,,,,
20/07/2026 15:13,VNP-LD/00073936,vcm2cgf,Fiber,Lý Bích Hằng,,,,,,,,
20/07/2026 15:13,VNP-LD/00073936,vcm2cib,Fiber,Lý Bích Hằng,,,,,,,,
20/07/2026 15:13,VNP-LD/00073936,vcm2cap,Fiber,Lý Bích Hằng,,,,,,,,
20/07/2026 15:17,VNP-LD/00075785,vcm2cmw,Fiber,Tạ Lê Hoa,,,,,,,,
20/07/2026 15:17,VNP-LD/00075785,vcm2coz,Fiber,Tạ Lê Hoa,,,,,,,,
20/07/2026 15:19,VNP-TD/00096886,MN000014243,Metronet LT,Nguyễn Duy Thành,,,,,,,,
20/07/2026 15:22,VNP-DC/00015921,dia000od2,Internet trực tiếp,Nguyễn Duy Thành,,,,,,,,
20/07/2026 15:48,VNP-TD/00096899,CQ000023696,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 15:48,VNP-TD/00096900,LL000025275,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 15:48,VNP-TD/00096902,LL001041177,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 15:48,VNP-TD/00096903,LL001041171,Kênh Thuê Riêng,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 15:57,VNP-LD/00075790,dia000tk1,Internet trực tiếp,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 15:58,V06/LD/260720/03770,dia000tkf,Internet trực tiếp,Nguyễn Duy Thành,,,,,,,,
20/07/2026 16:02,VNP-TD/00096901,MW000389453,Metronet LT,Đoàn Hải Hà,,,,,,,,
20/07/2026 16:03,VNP-DC/00015922,MN001384552,Metronet NT,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,,,,,
20/07/2026 16:09,VNP-TD/00096906,MN001042199,Metronet LT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 16:10,VNP-TD/00096905,MN001042206,Metronet LT,Vũ Thế Ninh,Đang xử lý,,Đã báo các đơn vị,,,,,
20/07/2026 16:10,VNP-TL/00067224,MW000388134,Metronet NT,Đăng Văn Minh,,,,,,,,
